Datetime,Power,Wind_speed,Theoretical_power,Loss_power,x_com,y_com,T_1
2018-03-07 05:00:00,109.92065397898337,3.77469658851623,105.35142468921595,-4.569229289767432,-0.8963577247084089,3.648939731532682,56.98369566599515
2018-03-07 06:00:00,56.78022925257663,3.191265153884884,34.34453501629632,-22.43569423628031,-0.303972333717294,3.1656312488138107,109.92065397898337
2018-03-07 07:00:00,34.522363853454536,3.199594974517818,39.50567452808408,4.983310674629539,-0.3690848200063636,3.1768639778947216,56.78022925257663
2018-03-07 08:00:00,31.12052459716788,3.096642589569088,32.852299789365716,1.73177519219784,-0.02594148310532205,3.0328767238805168,34.522363853454536
2018-03-07 09:00:00,97.17153326670314,3.8369708855946816,113.87150931739853,16.699976050695398,0.8911117890833998,3.7031418024166864,31.12052459716788
2018-03-07 10:00:00,16.779225587844834,2.914933125178015,21.8610073452331,5.081781757388264,1.5366989203467878,2.3535511595375405,97.17153326670314
2018-03-07 11:00:00,123.38456980387322,4.121505816777543,178.82360337026833,55.439033566395096,2.0105657769908154,3.579740248562954,16.779225587844834
2018-03-07 12:00:00,83.42283312479618,3.7469073136647517,92.00184797684228,8.579014852046116,3.391013736924594,1.5588893710835494,123.38456980387322
2018-03-07 13:00:00,101.16551462809214,3.927929957707717,115.27119412901011,14.105679500917981,3.4520996092979774,1.857394609909165,83.42283312479618
2018-03-07 14:00:00,56.514716148376436,3.5224681695302285,59.38004553187392,2.8653293834974836,2.5949763185005623,2.3681373434333968,101.16551462809214
2018-03-07 15:00:00,419.1132202148431,5.608375628789261,521.8980360020295,102.78481578718633,3.3614720362360586,4.470904813373864,56.514716148376436
2018-03-07 16:00:00,730.1103515624995,6.691453377405799,896.8857168159906,166.77536525349103,3.6658992743082615,5.5946892230575545,419.1132202148431
2018-03-07 17:00:00,1048.5521545410113,7.505529403686519,1267.4946417587796,218.94248721776816,4.5637788225198515,5.926953902955073,730.1103515624995
2018-03-07 18:00:00,1499.2600097656216,8.574898163477576,1880.4146396220915,381.15462985646997,2.8769499269842025,8.046089961481,1048.5521545410113
